year,class,rank,bib,team,time,time_seconds,source_url
2025,bedrift og mosjonslag mix flest kvinner,94,8487,Tonsillathon (ØNH sengepost Rikshospitalet),1:15:08,4508.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,95,6011,DNB Consulting (DNB),1:15:09,4509.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,96,7054,TV 2 Marked (TV 2),1:15:12,4512.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,97,8219,Korsvoll skole,1:15:12,4512.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,98,5287,Landbruksdirektoratet 1 (Landbruksdirektoratet),1:15:13,4513.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,99,5254,Gullaget (GODT BRØD NORGE AS),1:15:15,4515.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,100,8449,Unicare Jeløy,1:15:16,4516.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,101,6849,FSI (Oslo politidistrikt),1:15:20,4520.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,102,5289,IEMR,1:15:29,4529.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,103,8722,Teleplan Globe 2 (Teleplan Globe),1:15:30,4530.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,104,7265,Maritime Advisory 3 (DNV),1:15:32,4532.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,105,7258,Studentsamskipnaden SiO 1 (Studentsamskipnaden SiO),1:15:34,4534.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,106,7245,Oslo politidistrikt – drapsseksjonen (Oslo politidistrikt),1:15:35,4535.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,107,6862,Bouvet 5 Hvitkinnpingvin (Bouvet),1:15:37,4537.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,108,5805,Advokatfirmaet Haavind – Morolaget (Advokatfirmaet Haavind AS),1:15:39,4539.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,109,7882,Ræder Bing Advokatfirma 2 (Ræder Bing Advokatfirma AS),1:15:42,4542.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,110,8201,Statens vegvesen BIL O & A 1 (Statens vegvesen),1:15:44,4544.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,111,8631,NVE 4 (Norges vassdrags og energidirektorat),1:15:44,4544.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,112,7809,Pir2,1:15:45,4545.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,113,10635,Odontologen UiB (Odontologforeningen i Bergen),1:15:47,4547.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,114,9834,"Barnelegene Drammen (Barne- og ungdomsavdelingen Drammen Sykehus, VVHF)",1:15:49,4549.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,115,8632,ForMotion Ortopedi,1:15:51,4551.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,116,8700,Nukleærmedisin OUS (Oslo Universitetssykehus),1:15:55,4555.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,117,7272,Nordea SB&E (Nordea),1:16:03,4563.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,118,6858,CEMAsys,1:16:05,4565.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,119,11606,Vestre Viken redd Steves Gym (Vestre Viken),1:16:13,4573.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,120,5843,Team Norrøna (Norrøna Sport AS),1:16:17,4577.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,121,7310,PHS Oslo 3 (Politihøgskolen Oslo),1:16:19,4579.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,122,11060,Løren skole 2 (Løren skole),1:16:19,4579.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,123,5418,Wikborg Rein BIL 3 (Wikborg Rein Advokatfirma AS),1:16:20,4580.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,124,4013,ABG Sundal Collier 1 (ABG Sundal Collier),1:16:21,4581.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,125,7219,Sykehuset Telemark – Kirurgisk avdeling (Sykehuset Telemark HF),1:16:22,4582.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,126,12005,Team bettongbein (Studenter),1:16:23,4583.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,127,6875,Handelsbanken 4,1:16:23,4583.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,128,6822,Advokatfirmaet Molteberg Nilsen (Molteberg Nilsen AS),1:16:24,4584.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,129,7093,Diplom-Is 1 2 (Diplom-Is),1:16:26,4586.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,130,8887,"Arbeidsforskningsinstituttet (Arbeidsforskningsinstituttet, OsloMet)",1:16:29,4589.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,131,7203,Nordea Liv,1:16:31,4591.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,132,7682,Oslo Tannlegeforening 1 (Oslo Tannlegeforening),1:16:34,4594.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,133,7894,Smestadlærerne (Smestad skole),1:16:35,4595.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,134,7010,TINE Industri (TINE SA),1:16:36,4596.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,135,11067,Bane NOR Juridiske Joggere (Bane NOR SF),1:16:37,4597.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,136,8474,Rådtassene 2 (Norges forskningsråd),1:16:39,4599.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,137,7838,Jordal Skole,1:16:40,4600.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,138,7231,Institutt for samfunnsforskning,1:16:41,4601.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,139,8050,Spinal Cord Runners (Sunnaas sykehus HF),1:16:41,4601.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,140,6886,Handelsbanken 5 (Handelsbanken),1:16:46,4606.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,141,6844,reMarkable 3 (reMarkable AS),1:16:46,4606.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,142,8492,Team Jordanes 2 (Jordanes AS),1:16:56,4616.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,143,9877,Bjølsen skole,1:16:59,4619.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,144,7681,Abelia,1:16:59,4619.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,145,6426,Aker Solutions Legal & Friends (Aker Solutions),1:17:00,4620.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,146,9019,Katastrofealarm (Nordlandssykehuset),1:17:00,4620.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,147,10440,Advokatfirmaet CLP 2 (Advokatfirmaet CLP DA),1:17:01,4621.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,148,11645,Sats Lillestrøm,1:17:02,4622.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,149,12030,Lambertseter Kritt & Kondis (Lambertseter skole),1:17:10,4630.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,150,7844,Ro Sommernes Advokatfirma DA,1:17:12,4632.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,151,8097,Ambulanse vest (Oslo universitetssykehus),1:17:13,4633.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,152,8441,Voldsløkka skole,1:17:16,4636.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,153,7264,Fornybar Fart (Statkraft),1:17:27,4647.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,154,5495,Econa,1:17:28,4648.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,155,6850,Norfund,1:17:32,4652.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,156,7232,Lokalsjappa,1:17:34,4654.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,157,6511,Barneleger Ahus (Ahus),1:17:36,4656.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,158,7683,TeamHelly (Helly Hansen AS),1:17:36,4656.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,159,11703,Østerås Flyers (Østerås skole),1:17:36,4656.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,160,6629,Påtale Oslo politidistrikt Enhet Sentrum,1:17:38,4658.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,161,8094,Solheim skole,1:17:39,4659.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,162,10617,Team Gunhildstad,1:17:40,4660.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,163,10890,Grefsen 1 1 (Grefsen skole),1:17:43,4663.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,164,6503,Bekk 2 (Bekk Consulting AS),1:17:43,4663.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,165,11466,Friskvern Running Club (Unicare Friskvern),1:17:44,4664.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,166,6826,Vestre Viken- Røntgenstrålene (Vestre Viken Helseforetak),1:17:46,4666.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,167,6431,EY BIL Oslo Law & Tax (EY),1:17:54,4674.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,168,5878,PRIMA UiO (Universitetet i Oslo),1:17:55,4675.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,169,8100,Oslo katedralskole,1:17:56,4676.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,170,7818,Schjødt 2 (Advokatfirmaet Schjødt AS),1:17:57,4677.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,171,9646,OUS Avd. for plastikk- og rekonstruktiv kirurgi (OUS),1:17:57,4677.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,172,8717,TOPPEN (Stendi AS),1:17:58,4678.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,173,11818,"Sporto Sprintz (Oslo Universitetssykehus, Rikshospitalet)",1:18:00,4680.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,174,11059,Refstad skole,1:18:01,4681.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,175,5842,Bufdir 1 (Bufdir),1:18:02,4682.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,176,8408,Akademiet VGS Oslo,1:18:03,4683.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,177,7271,Nordea DOSS (Nordea),1:18:04,4684.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,178,6512,Ahus onko (Ahus),1:18:04,4684.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,179,5858,LCBC/PROMENTA (Universitetet i Oslo),1:18:05,4685.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,180,7447,kkullevaal (A2),1:18:15,4695.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,181,8409,Team AC (The Assessment Company),1:18:17,4697.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,182,7206,Nordea Private Banking (Nordea),1:18:18,4698.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,183,7260,Rehabiliteringssenteret AiR,1:18:18,4698.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,184,8659,Handelshøyskolen BI 4 (View Group),1:18:19,4699.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,185,6910,Anestesiavdelingen Ullevål II (OUS),1:18:19,4699.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,186,10501,Blaker IL (Blaker Idrettslag),1:18:20,4700.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,187,7012,"TINE Salg, Marked og Kategori (TINE)",1:18:20,4700.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
